Trial,Marker,label,area,mask_intensity,weighted_centroid-0,weighted_centroid-1,target_intensity,size_fraction,expressed,DF_expressed,DF_unexpressed,,,, 
2,Positive,13,43,4827.44186046512,1.45349744676751,695.126042971385,26355.3488372093,0.883720930232558,True,26355.3488372093,0,,,,
2,Positive,14,60,4742.31666666667,5.31394290413616,34.013470912599,21986.6,0.983333333333333,True,21986.6,0,,,,
2,Positive,15,82,5896.54878048781,6.42320332066918,53.6198479060716,12477.2073170732,0,False,0,12477.2073170732,,,,
2,Positive,16,17,3779.17647058824,4.55385549294898,189.125501976777,9906.11764705882,0,False,0,9906.11764705882,,,,
2,Positive,17,28,3822.35714285714,5.51074505260404,283.4899183376,13254.5714285714,0.785714285714286,True,13254.5714285714,0,,,,
2,Positive,18,56,3581.41071428571,6.48282051665595,551.277569194103,22200.4285714286,0.964285714285714,True,22200.4285714286,0,,,,
2,Positive,19,73,6685.87671232877,7.93475922461783,315.834377926072,20414.6301369863,0.753424657534247,True,20414.6301369863,0,,,,
2,Positive,20,76,4980.44736842105,9.98654475131699,140.112693321779,19853.8421052632,0.973684210526316,True,19853.8421052632,0,,,,
2,Positive,21,52,3731.25,10.2498440922562,526.312155650045,25301.2692307692,0.980769230769231,True,25301.2692307692,0,,,,
2,Positive,22,82,5285.28048780488,12.6206122387764,446.785008064274,33267.5121951219,1,True,33267.5121951219,0,,,,
2,Positive,23,36,3848.66666666667,11.9095285524568,18.2409348114787,13197.75,0,False,0,13197.75,,,,
2,Positive,24,75,5017.78666666667,13.2120217678977,244.137478941578,29126.4,1,True,29126.4,0,,,,
2,Positive,25,69,3814.26086956522,13.1362582831783,704.955669797556,23229.1884057971,0.91304347826087,True,23229.1884057971,0,,,,
2,Positive,26,53,4171.09433962264,14.1872591238895,71.8137903269582,32068.4716981132,1,True,32068.4716981132,0,,,,
2,Positive,27,84,5802.90476190476,15.4759049244631,100.640660260461,26547.4761904762,0.833333333333333,True,26547.4761904762,0,,,,
2,Positive,28,25,3996.16,13.2109324951954,374.619224455477,12172.88,0,False,0,12172.88,,,,
2,Positive,29,77,3528.93506493506,17.1650584407937,724.062308632162,36572.7012987013,0.961038961038961,True,36572.7012987013,0,,,,
2,Positive,30,88,4796.80681818182,17.59595516904,592.479781767701,22164.3522727273,0.931818181818182,True,22164.3522727273,0,,,,
2,Positive,31,81,5048.34567901235,18.3724799225269,477.746830644925,11629.5061728395,0,False,0,11629.5061728395,,,,
2,Positive,32,63,4358.66666666667,18.8951732727352,392.339476904252,12159.2222222222,0,False,0,12159.2222222222,,,,
2,Positive,33,83,4446.57831325301,20.5994266608141,656.700863802138,19387.1325301205,0.843373493975904,True,19387.1325301205,0,,,,
2,Positive,34,23,4666.4347826087,19.7139143559928,316.366474731664,11516.5652173913,0,False,0,11516.5652173913,,,,
2,Positive,35,80,4658.6125,25.6158888510259,117.291183802044,11039.0125,0,False,0,11039.0125,,,,
2,Positive,36,24,4095.54166666667,24.1514655163643,21.6974352191916,18078.25,1,True,18078.25,0,,,,
2,Positive,37,28,3388.10714285714,24.4268502218896,498.836318213921,22508.3214285714,1,True,22508.3214285714,0,,,,
2,Positive,38,55,4545.03636363636,27.634570380475,94.5399016709537,11979.3090909091,0,False,0,11979.3090909091,,,,
2,Positive,39,87,6102.03448275862,29.0497629394379,444.37032118551,36621.9885057471,0.896551724137931,True,36621.9885057471,0,,,,
2,Positive,40,70,3645.72857142857,28.8670107092057,700.416796956125,21045.5142857143,0.885714285714286,True,21045.5142857143,0,,,,
2,Positive,41,18,3871.55555555556,30.1706893582826,404.720267477902,12687.2777777778,0,False,0,12687.2777777778,,,,
2,Positive,42,8,2531,30.9435005926511,732.624802449625,21754.375,1,True,21754.375,0,,,,
2,Positive,43,80,4872.8,34.3264370587752,28.7096766746019,12529.725,0,False,0,12529.725,,,,
2,Positive,44,73,3794.28767123288,34.1127289400433,568.221089380937,15216.4931506849,0.767123287671233,True,15216.4931506849,0,,,,
2,Positive,45,73,4633.20547945205,35.4573034438715,176.009623799612,12968.3287671233,0.753424657534247,True,12968.3287671233,0,,,,
2,Positive,46,21,3672.7619047619,35.1813867856031,286.884918576911,10141.2857142857,0,False,0,10141.2857142857,,,,
2,Positive,47,60,4433.8,39.6004255191183,369.98438510232,17621.7833333333,0,False,0,17621.7833333333,,,,
2,Positive,48,77,3855.36363636364,40.4039068526559,639.271084641737,16147.1428571429,0.714285714285714,True,16147.1428571429,0,,,,
2,Positive,49,88,7203.88636363636,44.4578810048869,465.272453946891,32405.6818181818,0.943181818181818,True,32405.6818181818,0,,,,
2,Positive,50,80,5524.1625,44.3099202820337,387.465450645234,49003.7375,1,True,49003.7375,0,,,,
2,Positive,51,14,3572.42857142857,42.4909625304915,88.7123205502459,10019.1428571429,0,False,0,10019.1428571429,,,,
2,Positive,52,84,6065.22619047619,49.0050482944341,432.566343264394,23822.4285714286,0.845238095238095,True,23822.4285714286,0,,,,
2,Positive,53,75,3805.09333333333,49.5975429424421,602.300712728904,10915.4666666667,0,False,0,10915.4666666667,,,,
2,Positive,54,95,4788.21052631579,54.8039241118537,361.666421913472,22528.0736842105,0.91578947368421,True,22528.0736842105,0,,,,
2,Positive,55,83,5530.1686746988,53.084023232913,220.160839556954,32640.7710843373,0.927710843373494,True,32640.7710843373,0,,,,
2,Positive,56,134,5786.59701492537,55.4718417753842,294.672417217347,18120.2686567164,0.805970149253731,True,18120.2686567164,0,,,,
2,Positive,57,17,3595.05882352941,50.5782119248642,161.889227043655,9451.82352941176,0,False,0,9451.82352941176,,,,
2,Positive,58,42,3832.90476190476,52.9363407088991,524.537482451454,20759.0476190476,1,True,20759.0476190476,0,,,,
2,Positive,59,41,3361.14634146341,53.6474054293323,656.678129558005,13984.9756097561,0,False,0,13984.9756097561,,,,
2,Positive,60,86,7821.3488372093,56.0109925725058,277.512996628191,24285.7441860465,0.895348837209302,True,24285.7441860465,0,,,,
2,Positive,61,63,4106.07936507937,55.2457100002706,327.964960975402,9252.77777777778,0,False,0,9252.77777777778,,,,
2,Positive,62,124,6563.33870967742,60.3897259213569,410.967416760254,57099.9112903226,1,True,57099.9112903226,0,,,,
2,Positive,63,88,6895.93181818182,58.9781228062659,24.034081358904,25979.9772727273,0.863636363636364,True,25979.9772727273,0,,,,
2,Positive,64,90,9360.17777777778,60.171211135591,44.4236268067083,28734.0888888889,0.955555555555556,True,28734.0888888889,0,,,,
2,Positive,65,152,5819.25657894737,65.6940613457814,496.688631324991,31283.5,0.861842105263158,True,31283.5,0,,,,
2,Positive,66,32,3296.21875,59.4174101005887,638.831729538581,18119.46875,1,True,18119.46875,0,,,,
2,Positive,67,98,7052.59183673469,62.6609554455302,672.643768248466,40548.2653061225,0.857142857142857,True,40548.2653061225,0,,,,
2,Positive,68,127,4797.07086614173,68.522116514671,200.776678025304,26234.5433070866,0.968503937007874,True,26234.5433070866,0,,,,
2,Positive,69,75,3384.48,68.009722813155,727.951378055122,15151.9333333333,0.64,True,15151.9333333333,0,,,,
2,Positive,70,43,4853.20930232558,64.8597954841677,303.180187648547,10518.511627907,0,False,0,10518.511627907,,,,
2,Positive,71,77,5532.71428571429,66.6749605064563,371.192320060842,19016.0909090909,0.831168831168831,True,19016.0909090909,0,,,,
2,Positive,72,79,5032.59493670886,67.6534741872603,233.596139093253,21994.2278481013,0.873417721518987,True,21994.2278481013,0,,,,
2,Positive,73,79,4282.88607594937,70.4378598366179,93.8913249080828,16229.7341772152,0.949367088607595,True,16229.7341772152,0,,,,
2,Positive,74,30,4076.33333333333,68.1034262817892,385.92346062638,14853.9333333333,0,False,0,14853.9333333333,,,,
2,Positive,75,50,4314.74,69.2491783977714,477.23712668666,21097.14,0.92,True,21097.14,0,,,,
2,Positive,76,89,7313.12359550562,70.9295509995882,530.623366028135,25006.5842696629,0.910112359550562,True,25006.5842696629,0,,,,
2,Positive,77,54,3590.46296296296,71.2145343889419,636.108100162467,12860.1296296296,0,False,0,12860.1296296296,,,,
2,Positive,78,62,3890.17741935484,72.1800647619521,128.881662251079,20027.3387096774,0.919354838709677,True,20027.3387096774,0,,,,
2,Positive,79,76,5048.80263157895,74.1872825500575,20.5806535681988,13337.0394736842,0,False,0,13337.0394736842,,,,
2,Positive,80,61,4926.16393442623,74.4369009903626,295.301248602311,11363.262295082,0,False,0,11363.262295082,,,,
2,Positive,81,99,9107.68686868687,77.2556492961324,458.007841084399,25288.3434343434,0.919191919191919,True,25288.3434343434,0,,,,
2,Positive,82,85,6772.56470588235,78.5296976729643,48.5273143548017,30059.1411764706,0.882352941176471,True,30059.1411764706,0,,,,
2,Positive,83,48,4009.66666666667,80.3745271843046,325.47803745116,9963.83333333333,0,False,0,9963.83333333333,,,,
2,Positive,84,63,3164.96825396825,81.970726153877,715.843018561334,18194.3968253968,0.920634920634921,True,18194.3968253968,0,,,,
2,Positive,85,92,7839.30434782609,83.8525185242701,605.890741469962,41336.5652173913,0.923913043478261,True,41336.5652173913,0,,,,
2,Positive,86,89,6260.57303370787,85.9840718891727,652.371515333162,37447.7078651685,0.98876404494382,True,37447.7078651685,0,,,,
2,Positive,87,28,4498.32142857143,85.5617254055084,38.2361515803514,24180.4285714286,1,True,24180.4285714286,0,,,,
2,Positive,88,57,4461.63157894737,86.989084317357,488.196321068919,23634.7894736842,1,True,23634.7894736842,0,,,,
2,Positive,89,51,4605.86274509804,87.1824358554102,472.43602569615,13301.5490196078,0,False,0,13301.5490196078,,,,
2,Positive,90,77,4694.66233766234,90.0809402222474,20.4441822572748,22991.1948051948,0.948051948051948,True,22991.1948051948,0,,,,
2,Positive,91,70,4312.9,91.3459654259812,195.480677568623,19853.7428571429,0.9,True,19853.7428571429,0,,,,
2,Positive,92,52,3722.96153846154,93.5131615649245,168.504127194025,9824.26923076923,0,False,0,9824.26923076923,,,,
2,Positive,93,122,5741.26229508197,97.2746254465089,258.782903171462,28969.5737704918,0.868852459016393,True,28969.5737704918,0,,,,
2,Positive,94,26,2966.46153846154,92.9724354320091,712.498145939218,11810.8076923077,0,False,0,11810.8076923077,,,,
2,Positive,95,87,5722.59770114943,97.5577344104639,128.25643847943,17278.632183908,0.747126436781609,True,17278.632183908,0,,,,
2,Positive,96,58,3884.62068965517,95.6309940170788,622.544286043993,21264.5344827586,0.96551724137931,True,21264.5344827586,0,,,,
2,Positive,97,86,5197.66279069768,99.3843901216781,413.730202975846,10985.5465116279,0,False,0,10985.5465116279,,,,
2,Positive,98,69,3791.28985507246,98.0223892293166,667.909193077955,16515.0289855072,0,False,0,16515.0289855072,,,,
2,Positive,99,31,3920.61290322581,97.0611079571166,328.572762652317,12609.2580645161,0.645161290322581,True,12609.2580645161,0,,,,
2,Positive,100,55,4415.74545454546,98.5282254411898,496.466882972503,13793.0909090909,0.272727272727273,True,13793.0909090909,0,,,,
2,Positive,101,73,4612.98630136986,102.579973748916,35.0524605936784,39529.6712328767,0.972602739726027,True,39529.6712328767,0,,,,
2,Positive,102,47,4092.36170212766,100.998887392704,285.29043729626,10607.8510638298,0,False,0,10607.8510638298,,,,
2,Positive,103,32,4008.625,100.523940565655,357.476433627491,10087.78125,0,False,0,10087.78125,,,,
2,Positive,104,4,3141.25,100.009391165937,0.226900119379228,10689.25,0,False,0,10689.25,,,,
2,Positive,105,49,3516.67346938776,102.438215614246,74.6928335567588,10458.2857142857,0,False,0,10458.2857142857,,,,
2,Positive,106,27,3577.33333333333,106.535842961859,518.891415082619,10161.4074074074,0,False,0,10161.4074074074,,,,
2,Positive,107,32,4151.96875,108.121365617215,497.399569481345,15640.90625,0.90625,True,15640.90625,0,,,,
2,Positive,108,61,4680.27868852459,110.292983814191,271.052441882051,30680.0655737705,1,True,30680.0655737705,0,,,,
2,Positive,109,86,7705.96511627907,111.511606079857,141.405777463246,39976.3139534884,0.988372093023256,True,39976.3139534884,0,,,,
2,Positive,110,89,6379.01123595506,113.075185122558,467.198329493493,25878.393258427,0.955056179775281,True,25878.393258427,0,,,,
2,Positive,111,22,3744.09090909091,110.983938327061,123.37909433046,11605.6363636364,0,False,0,11605.6363636364,,,,
2,Positive,112,24,2851.45833333333,111.01645356908,708.693607072405,10358.8333333333,0,False,0,10358.8333333333,,,,
2,Positive,113,74,5455.48648648649,115.303361852437,28.3899942037027,26144.9459459459,0.932432432432432,True,26144.9459459459,0,,,,
2,Positive,114,28,3945,115.824524714829,362.301883034583,9708.53571428571,0,False,0,9708.53571428571,,,,
2,Positive,115,87,6341.27586206897,119.538749046115,333.349615998811,37291.1494252874,0.931034482758621,True,37291.1494252874,0,,,,
2,Positive,116,77,4152.16883116883,120.719373696113,51.3249686441447,18179.2987012987,0.896103896103896,True,18179.2987012987,0,,,,
2,Positive,117,69,5030.69565217391,120.22055900299,281.384474443849,17943.6231884058,0.840579710144927,True,17943.6231884058,0,,,,
2,Positive,118,94,8065.32978723404,122.078364051014,395.09110970123,17759,0.882978723404255,True,17759,0,,,,
2,Positive,119,82,4261.85365853659,121.63318091292,673.200871600586,25166.5243902439,0.963414634146341,True,25166.5243902439,0,,,,
2,Positive,120,46,3574.02173913044,125.044499863143,547.354964873331,9670.58695652174,0,False,0,9670.58695652174,,,,
2,Positive,121,23,3853.91304347826,124.919483303249,149.71017599278,15418,0,False,0,15418,,,,
2,Positive,122,84,6686.19047619048,129.13949505021,29.4017840609643,14000.369047619,0,False,0,14000.369047619,,,,
2,Positive,124,76,4091.64473684211,131.033180583024,595.394365925426,20561.5789473684,0.947368421052632,True,20561.5789473684,0,,,,
2,Positive,125,94,8720.8085106383,132.052303368319,243.962609605785,19955.9680851064,0.840425531914894,True,19955.9680851064,0,,,,
2,Positive,126,34,4008.64705882353,132.196831848797,286.055879202313,14480.3823529412,0.529411764705882,True,14480.3823529412,0,,,,
2,Positive,127,62,4719.74193548387,135.258198233911,417.484266498988,11672.6612903226,0,False,0,11672.6612903226,,,,
2,Positive,128,58,3690.08620689655,135.386202546432,99.9214951524355,9087.48275862069,0,False,0,9087.48275862069,,,,
2,Positive,129,98,8651.60204081633,137.503436310604,716.859673270375,15612.7857142857,0.795918367346939,True,15612.7857142857,0,,,,
2,Positive,130,99,4547.9595959596,140.535216147545,160.372008315417,24082.4444444444,0.898989898989899,True,24082.4444444444,0,,,,
2,Positive,131,57,4607.66666666667,137.72667598244,386.623944836409,10591.649122807,0,False,0,10591.649122807,,,,
2,Positive,132,89,6827.07865168539,139.158939122134,504.504925857047,25911.3483146067,0.932584269662921,True,25911.3483146067,0,,,,
2,Positive,133,99,5459.51515151515,140.358643606196,142.599080097393,25312.4141414141,0.929292929292929,True,25312.4141414141,0,,,,
2,Positive,134,20,3993.3,138.11658277615,360.307965842787,10097.9,0,False,0,10097.9,,,,
2,Positive,135,56,4284.69642857143,141.618480222386,370.204932004684,9653.23214285714,0,False,0,9653.23214285714,,,,
2,Positive,136,95,5419.98947368421,146.435972880118,13.7625961596352,27109.1578947368,0.968421052631579,True,27109.1578947368,0,,,,
2,Positive,137,65,4950.6,145.529927996296,429.404473117478,22660.3384615385,0.969230769230769,True,22660.3384615385,0,,,,
2,Positive,138,76,5585.61842105263,151.838327754313,208.956975974483,12537.6973684211,0.026315789473684,True,12537.6973684211,0,,,,
2,Positive,139,93,5287.87096774194,153.096404431322,635.865980576365,21131.1935483871,0.903225806451613,True,21131.1935483871,0,,,,
2,Positive,140,41,3964.90243902439,153.856872189517,144.276290131089,12724.7073170732,0,False,0,12724.7073170732,,,,
2,Positive,141,120,5159.525,158.894880504181,529.29279019548,21171.0083333333,0.691666666666667,True,21171.0083333333,0,,,,
2,Positive,142,51,4696.43137254902,156.99673928473,220.929925934585,10690.2156862745,0,False,0,10690.2156862745,,,,
2,Positive,143,90,5772.78888888889,159.021814990251,418.043287376985,22496.8222222222,0.9,True,22496.8222222222,0,,,,
2,Positive,144,50,4571.74,158.553176689838,198.854453665344,26290.68,1,True,26290.68,0,,,,
2,Positive,145,86,5816,161.275586993378,241.844866606954,10776.2209302326,0,False,0,10776.2209302326,,,,
2,Positive,146,43,3528.23255813953,162.172970193918,708.92151021,11300.7674418605,0,False,0,11300.7674418605,,,,
2,Positive,147,82,5727.26829268293,168.785067584257,458.779697467826,34270.5975609756,0.951219512195122,True,34270.5975609756,0,,,,
2,Positive,148,110,4400.59090909091,172.155144453741,582.288985983287,17809.3545454545,0.763636363636364,True,17809.3545454545,0,,,,
2,Positive,149,43,3243.18604651163,170.163476914031,693.817334375471,10403.6279069767,0,False,0,10403.6279069767,,,,
2,Positive,150,93,7196.04301075269,174.240995648744,112.020199273197,11318.1935483871,0.161290322580645,True,11318.1935483871,0,,,,
2,Positive,151,80,4371.7,173.845932360409,717.606660452456,21713.125,0.9125,True,21713.125,0,,,,
2,Positive,152,35,3949,172.838129001917,291.015106898672,10413.4571428571,0,False,0,10413.4571428571,,,,
2,Positive,153,61,3735.47540983607,177.952449706843,72.5055515570691,9851.2131147541,0,False,0,9851.2131147541,,,,
2,Positive,154,86,6630.8488372093,178.451569741851,231.497549333366,20837.3023255814,0.848837209302326,True,20837.3023255814,0,,,,
2,Positive,155,82,4978.9756097561,179.548474561326,180.832218891142,16008.0609756098,0.719512195121951,True,16008.0609756098,0,,,,
2,Positive,156,75,4970.62666666667,179.324340056385,268.909194548239,10620.4,0,False,0,10620.4,,,,
2,Positive,157,129,5140.76744186047,181.230504298366,201.641933533285,20073.2015503876,0.875968992248062,True,20073.2015503876,0,,,,
2,Positive,158,87,6122.89655172414,182.14820196286,8.81920884864049,32393.7471264368,1,True,32393.7471264368,0,,,,
2,Positive,159,88,7763.17045454546,184.375076665901,509.815944750783,36686.3977272727,0.988636363636364,True,36686.3977272727,0,,,,
2,Positive,160,83,5686.89156626506,184.636030439904,370.271285475793,16067.1325301205,0.819277108433735,True,16067.1325301205,0,,,,
2,Positive,161,88,9049.125,184.663507144714,399.561961666309,28009.2159090909,0.909090909090909,True,28009.2159090909,0,,,,
2,Positive,162,69,4091.10144927536,184.079337976379,608.987682704775,10340.5217391304,0,False,0,10340.5217391304,,,,
2,Positive,163,47,4280.40425531915,184.058127339335,527.766287733809,10482.5319148936,0,False,0,10482.5319148936,,,,
2,Positive,164,197,8057.79187817259,189.656101071889,450.081405582137,31433.8020304569,0.715736040609137,True,31433.8020304569,0,,,,
2,Positive,165,24,3601.70833333333,184.648002683912,554.125519140223,10055.375,0,False,0,10055.375,,,,
2,Positive,166,47,3531.44680851064,187.536191543458,99.2608056489414,14980.2127659574,0.851063829787234,True,14980.2127659574,0,,,,
2,Positive,167,86,5841.81395348837,190.483747880158,330.406133806798,32608.8255813953,0.930232558139535,True,32608.8255813953,0,,,,
2,Positive,168,51,3865.50980392157,190.920457946343,721.453553547968,24797.9607843137,0.882352941176471,True,24797.9607843137,0,,,,
2,Positive,169,48,4123.3125,191.396151961156,17.89966602499,23217.6041666667,1,True,23217.6041666667,0,,,,
2,Positive,170,72,5239.52777777778,192.674406090456,416.529611977331,11684.7638888889,0,False,0,11684.7638888889,,,,
2,Positive,171,85,4764.41176470588,195.479750601889,72.216810914254,10777.7882352941,0,False,0,10777.7882352941,,,,
2,Positive,172,65,4788.52307692308,194.841650227788,311.693497914886,26723.9692307692,0.984615384615385,True,26723.9692307692,0,,,,
2,Positive,173,17,3502,193.966624113952,42.4440151846004,15249.5882352941,0,False,0,15249.5882352941,,,,
2,Positive,174,34,3777.76470588235,198.250724050948,216.946054311607,11490.7647058824,0,False,0,11490.7647058824,,,,
2,Positive,175,59,3822.16949152542,201.15270855136,649.336759671497,9806.37288135593,0,False,0,9806.37288135593,,,,
2,Positive,176,61,4139.40983606557,201.214598580617,727.179640718563,20742.3606557377,0.573770491803279,True,20742.3606557377,0,,,,
2,Positive,177,85,6231.58823529412,202.704229872471,168.559296563052,11635.2117647059,0,False,0,11635.2117647059,,,,
2,Positive,178,74,4578.43243243243,202.32578422923,268.140216762494,25088.2162162162,0.986486486486486,True,25088.2162162162,0,,,,
2,Positive,179,85,4164.77647058824,203.864762179172,45.50629932826,39402.6705882353,0.976470588235294,True,39402.6705882353,0,,,,
2,Positive,180,92,6122.30434782609,204.98301115664,613.599642788663,15825.2173913043,0.902173913043478,True,15825.2173913043,0,,,,
2,Positive,181,48,4029.52083333333,204.681537817255,506.51185779947,11149.0208333333,0,False,0,11149.0208333333,,,,
2,Positive,182,88,4718.38636363636,205.529326763291,692.1991170903,15105.7954545455,0.693181818181818,True,15105.7954545455,0,,,,
2,Positive,183,36,3958.08333333333,205.90648532188,289.412496227832,12974.6944444444,0,False,0,12974.6944444444,,,,
2,Positive,184,76,5799.34210526316,210.366364152014,323.037935337493,30585.4473684211,0.947368421052632,True,30585.4473684211,0,,,,
2,Positive,185,30,4423.63333333333,212.000926839928,457.850643136487,15159.3333333333,0,False,0,15159.3333333333,,,,
2,Positive,186,55,4310.07272727273,214.560121322568,299.815915361057,23194.7636363636,0.981818181818182,True,23194.7636363636,0,,,,
2,Positive,187,59,4701.5593220339,215.95076642441,337.076325200438,12971.6440677966,0,False,0,12971.6440677966,,,,
2,Positive,188,83,7521.40963855422,218.305354834473,151.499672421057,26909.2771084337,0.891566265060241,True,26909.2771084337,0,,,,
2,Positive,189,66,4256.90909090909,221.712620481499,3.98809422115918,30096.0151515152,0.863636363636364,True,30096.0151515152,0,,,,
2,Positive,190,89,6124.37078651685,221.741476767162,61.0808393065832,20591.191011236,0.797752808988764,True,20591.191011236,0,,,,
2,Positive,191,56,4309.91071428571,222.532957676452,548.276567711462,17882.9107142857,0.964285714285714,True,17882.9107142857,0,,,,
2,Positive,192,21,4927.33333333333,223.596584649284,161.340636295108,17527.5238095238,0,False,0,17527.5238095238,,,,
2,Positive,193,69,4079.07246376812,225.022522170428,642.494642146552,10879.9565217391,0.159420289855072,True,10879.9565217391,0,,,,
2,Positive,194,74,5322.36486486487,227.393596628201,442.608711327773,22205.3108108108,0.891891891891892,True,22205.3108108108,0,,,,
2,Positive,195,55,4289.25454545455,227.679516254149,319.924042745296,13311.4727272727,0,False,0,13311.4727272727,,,,
2,Positive,196,89,5263.14606741573,230.085032662995,253.202491353913,10186.6516853933,0,False,0,10186.6516853933,,,,
2,Positive,197,70,3908.01428571429,229.454337423829,724.191580671222,24778.3714285714,0.942857142857143,True,24778.3714285714,0,,,,
2,Positive,198,98,7869.36734693878,230.500711879439,466.317633085148,51510.112244898,0.897959183673469,True,51510.112244898,0,,,,
2,Positive,199,70,5711.11428571429,230.946720429839,149.651191411233,26470.6571428571,0.9,True,26470.6571428571,0,,,,
2,Positive,200,40,2884.7,234.242564218116,14.8704024681943,15154.575,0.8,True,15154.575,0,,,,
2,Positive,201,69,4595.07246376812,236.012915536491,540.00035639942,11936.5797101449,0,False,0,11936.5797101449,,,,
2,Positive,202,93,8789.44086021505,242.306129789165,571.930066379747,42566.7741935484,0.946236559139785,True,42566.7741935484,0,,,,
2,Positive,203,31,3426.64516129032,242.101340538098,624.545996272099,10854.8387096774,0,False,0,10854.8387096774,,,,
2,Positive,204,92,7529.69565217391,246.033053186514,111.206434811731,30245.1195652174,0.891304347826087,True,30245.1195652174,0,,,,
2,Positive,205,58,4364.89655172414,244.495824840815,401.884778246512,15142.4137931034,0.913793103448276,True,15142.4137931034,0,,,,
2,Positive,206,59,5582.84745762712,244.435468201635,468.002079614315,19773.0338983051,0.457627118644068,True,19773.0338983051,0,,,,
2,Positive,207,13,3289.15384615385,243.081175892795,651.318014920835,10058.6153846154,0,False,0,10058.6153846154,,,,
2,Positive,208,56,4948.07142857143,246.976675616763,448.617607148528,23386.75,1,True,23386.75,0,,,,
2,Positive,209,65,3669.8,250.945446618344,82.7957465718107,10399.0461538462,0,False,0,10399.0461538462,,,,
2,Positive,210,73,4532.61643835617,251.761343201937,523.331309443576,16135.5616438356,0.876712328767123,True,16135.5616438356,0,,,,
2,Positive,211,65,6476.93846153846,251.994175785806,730.048778981523,35632.8307692308,0.830769230769231,True,35632.8307692308,0,,,,
2,Positive,212,146,5459.78082191781,253.324060878554,188.070161881153,28902.5273972603,0.794520547945205,True,28902.5273972603,0,,,,
2,Positive,213,17,3816,253.111958934517,305.593399309409,10137,0,False,0,10137,,,,
2,Positive,214,81,4597.72839506173,263.616804863379,695.394585624678,36028.0864197531,0.975308641975309,True,36028.0864197531,0,,,,
2,Positive,215,60,4259.21666666667,264.409198874597,570.952628221934,18599.1666666667,0.9,True,18599.1666666667,0,,,,
2,Positive,216,60,3535.98333333333,266.258023463534,90.4507656993104,15755,0.916666666666667,True,15755,0,,,,
2,Positive,217,75,5324.50666666667,267.849578552504,185.451644972429,26212.16,0.933333333333333,True,26212.16,0,,,,
2,Positive,218,158,7517.01898734177,272.688346865215,455.796102346658,34127.6708860759,0.772151898734177,True,34127.6708860759,0,,,,
2,Positive,219,39,2805,269.016527263586,10.5947986653869,10400.4615384615,0,False,0,10400.4615384615,,,,
2,Positive,220,14,3253.5,267.754132911809,643.136117148565,9917,0,False,0,9917,,,,
2,Positive,221,88,7441.18181818182,271.829305278976,331.673385520384,28425.6931818182,0.852272727272727,True,28425.6931818182,0,,,,
2,Positive,222,86,5305.13953488372,275.713255246119,606.318554626711,18091.0348837209,0.895348837209302,True,18091.0348837209,0,,,,
2,Positive,223,54,3462.55555555556,275.630667779097,127.420498668293,14047.5925925926,0.814814814814815,True,14047.5925925926,0,,,,
2,Positive,224,79,6892.3670886076,276.649195496027,438.353893593537,35165.7974683544,1,True,35165.7974683544,0,,,,
2,Positive,225,61,3180.16393442623,277.507325119852,69.3610856229703,9905.03278688525,0,False,0,9905.03278688525,,,,
2,Positive,226,108,5494.37962962963,283.451147890184,404.149041191925,25435.0648148148,0.981481481481482,True,25435.0648148148,0,,,,
2,Positive,227,89,7629.10112359551,281.896066215997,552.563694605223,43608.4157303371,0.876404494382022,True,43608.4157303371,0,,,,
2,Positive,228,25,3640.72,280.633577973588,168.276549693467,17670.28,1,True,17670.28,0,,,,
2,Positive,229,46,4414.58695652174,283.426264705448,1.95081030772488,16221.347826087,0.630434782608696,True,16221.347826087,0,,,,
2,Positive,230,22,3877.45454545455,282.022238113101,379.282776892057,11014.7727272727,0,False,0,11014.7727272727,,,,
2,Positive,231,142,10147.4718309859,287.52887314609,344.583424303979,39123.2183098592,0.852112676056338,True,39123.2183098592,0,,,,
2,Positive,232,17,3379.70588235294,285.585519101906,222.098424854234,9601.47058823529,0,False,0,9601.47058823529,,,,
2,Positive,233,116,4690.62931034483,289.919667422024,189.49774587264,11825.974137931,0,False,0,11825.974137931,,,,
2,Positive,234,130,4324.63846153846,295.217759421419,160.261396684116,27821.3153846154,0.884615384615385,True,27821.3153846154,0,,,,
2,Positive,235,82,5420.93902439024,294.415531914415,324.968482645208,21856.5731707317,0.939024390243902,True,21856.5731707317,0,,,,
2,Positive,236,87,4750.50574712644,295.672342206758,88.7138138951933,17190.2988505747,0.908045977011494,True,17190.2988505747,0,,,,
2,Positive,237,77,4525.20779220779,296.07674756989,278.645033161999,24236.6103896104,0.974025974025974,True,24236.6103896104,0,,,,
2,Positive,238,54,6753.51851851852,296.344750335902,355.460975074721,27925.8888888889,0.981481481481482,True,27925.8888888889,0,,,,
2,Positive,239,117,6837.54700854701,300.397348476799,517.237863331304,39120.4615384615,0.700854700854701,True,39120.4615384615,0,,,,
2,Positive,240,56,3649.17857142857,302.087196727248,643.480479951457,9813.71428571429,0,False,0,9813.71428571429,,,,
2,Positive,241,38,2731.68421052632,303.129465145852,59.7973584832954,12298.4210526316,0.868421052631579,True,12298.4210526316,0,,,,
2,Positive,242,126,5589.3253968254,314.606435169079,345.314533798127,31033.6825396825,0.936507936507936,True,31033.6825396825,0,,,,
2,Positive,243,35,3671.6,310.009571537516,609.180411809565,10004.0285714286,0,False,0,10004.0285714286,,,,
